trial,cnd,stimulated_eye,response,trial_times
75,0.5,1,0,1.8711540699005127
76,1.0,1,0,1.8016088008880615
77,0.5,1,0,1.8890700340270996
78,1.0,-1,1,1.8709943294525146
79,0.5,-1,1,1.8533210754394531
80,4.0,1,0,1.7981030941009521
81,0.5,-1,1,1.8844683170318604
82,0.5,1,0,1.8355519771575928
83,1.0,-1,0,1.8558740615844727
84,1.0,1,0,1.8447868824005127
85,4.0,-1,1,1.864177942276001
86,4.0,1,1,1.8705151081085205
87,0.5,-1,1,1.828300952911377
88,4.0,1,0,1.8686211109161377
89,0.5,1,0,1.8534059524536133
90,1.0,1,0,1.8611950874328613
91,4.0,1,0,1.8686861991882324
92,0.5,-1,1,1.8799400329589844
93,2.0,-1,0,1.8829917907714844
94,1.0,1,0,1.8577730655670166
95,2.0,-1,0,1.8679728507995605
96,4.0,1,0,1.847424030303955
97,1.0,1,1,1.8946220874786377
98,2.0,1,0,1.8698461055755615
99,4.0,1,0,1.8415470123291016
100,2.0,-1,1,1.889145851135254
101,1.0,-1,1,1.8625271320343018
102,0.5,1,1,1.902115821838379
103,0.5,-1,1,1.8405749797821045
104,0.5,-1,1,1.8390140533447266
105,0.5,1,0,1.8353040218353271
106,4.0,-1,0,1.858855962753296
107,2.0,1,0,1.8689327239990234
108,1.0,-1,0,1.8537850379943848
109,1.0,1,1,1.8366339206695557
110,2.0,1,0,1.824173927307129
111,4.0,-1,1,1.8233249187469482
112,2.0,1,1,1.8705987930297852
113,0.5,1,1,1.8639929294586182
114,2.0,-1,1,1.8930790424346924
115,0.5,-1,1,1.8360249996185303
116,4.0,-1,1,1.8708608150482178
117,1.0,1,0,1.8645851612091064
118,4.0,1,1,1.857867956161499
119,0.5,-1,1,1.8678851127624512
120,0.5,1,0,1.8784499168395996
121,1.0,-1,1,1.8688671588897705
122,1.0,-1,0,1.8755779266357422
123,4.0,-1,1,1.8800671100616455
124,4.0,-1,1,1.8634071350097656
125,1.0,-1,1,1.8316679000854492
126,2.0,1,1,1.8698639869689941
127,1.0,-1,0,1.8336269855499268
128,1.0,1,0,1.8871779441833496
129,4.0,1,1,1.8606162071228027
130,4.0,-1,1,1.8678667545318604
131,1.0,-1,1,1.8264868259429932
132,4.0,1,1,1.9023821353912354
133,0.5,-1,1,1.8273589611053467
134,2.0,1,1,1.8527390956878662
135,0.5,1,1,1.8455390930175781
136,2.0,1,1,1.902073860168457
137,2.0,1,1,1.8731579780578613
138,2.0,1,1,1.808053970336914
139,0.5,-1,1,1.8663330078125
140,4.0,1,1,1.8151652812957764
141,0.5,1,0,1.8638956546783447
142,1.0,1,1,1.852325201034546
143,2.0,1,0,1.8367218971252441
144,1.0,-1,0,1.8596980571746826
145,2.0,1,0,1.8638019561767578
146,1.0,1,0,1.8066120147705078
147,0.5,1,0,1.8165950775146484
148,2.0,1,1,1.8611650466918945
149,1.0,1,0,1.880049228668213
150,0.5,-1,1,1.8512561321258545
151,2.0,-1,1,1.8550798892974854
152,1.0,-1,1,1.9016220569610596
153,4.0,-1,1,1.8848161697387695
154,0.5,1,0,1.8611299991607666
155,2.0,-1,1,1.8115267753601074
156,2.0,1,0,1.852618932723999
157,0.5,-1,1,1.8202359676361084
158,1.0,-1,1,1.8063948154449463
