trial,cnd,stimulated_eye,response,trial_times
64,0.5,-1,1,1.7353918552398682
65,1.0,-1,1,1.7186779975891113
66,4.0,1,1,1.7258920669555664
67,0.5,1,1,1.902101993560791
68,1.0,-1,1,1.902151107788086
69,2.0,-1,1,1.729755163192749
70,2.0,-1,1,1.9021899700164795
71,1.0,1,1,1.9011290073394775
72,0.5,1,0,1.9018020629882812
73,1.0,-1,1,1.901777982711792
74,1.0,1,0,1.902094841003418
75,0.5,-1,1,1.8786213397979736
76,0.5,1,0,1.9020066261291504
77,4.0,1,0,1.9022111892700195
78,1.0,-1,1,1.9012680053710938
79,1.0,1,0,1.9013760089874268
80,1.0,1,0,1.830533742904663
81,1.0,1,0,1.842930793762207
82,0.5,-1,1,1.9021692276000977
83,2.0,-1,1,1.7382409572601318
84,4.0,1,0,1.8419628143310547
85,0.5,1,0,1.7856791019439697
86,4.0,1,0,1.726111650466919
87,1.0,-1,0,1.7901878356933594
88,4.0,1,0,1.9017179012298584
89,1.0,1,0,1.901216983795166
90,2.0,-1,1,1.7185499668121338
91,0.5,1,0,1.7749769687652588
92,0.5,1,0,1.7647912502288818
93,2.0,-1,1,1.817673921585083
94,4.0,1,0,1.9021010398864746
95,2.0,1,0,1.9015400409698486
96,1.0,-1,1,1.7865159511566162
97,0.5,1,0,1.8300879001617432
98,2.0,-1,1,1.88438081741333
99,4.0,1,0,1.741828203201294
100,2.0,-1,0,1.895812749862671
101,0.5,-1,1,1.902101993560791
102,4.0,-1,1,1.721729040145874
103,2.0,-1,1,1.853914737701416
104,4.0,-1,1,1.7106459140777588
105,0.5,1,0,1.7453911304473877
106,4.0,-1,1,1.9022181034088135
107,0.5,1,0,1.744004726409912
108,2.0,1,0,1.8536198139190674
109,4.0,-1,1,1.8682661056518555
110,0.5,-1,1,1.8928320407867432
111,2.0,-1,1,1.9016079902648926
112,2.0,-1,1,1.85247802734375
113,4.0,1,0,1.879823923110962
114,0.5,1,0,1.799062967300415
115,4.0,1,0,1.8924970626831055
116,4.0,1,0,1.793694019317627
117,4.0,-1,1,1.752290964126587
118,0.5,-1,1,1.90162992477417
119,2.0,1,0,1.7144460678100586
120,4.0,-1,1,1.8843588829040527
121,1.0,-1,1,1.8306610584259033
122,2.0,-1,1,1.8450701236724854
123,1.0,-1,1,1.849518060684204
124,2.0,1,0,1.9023149013519287
125,1.0,-1,1,1.7983598709106445
126,2.0,-1,1,1.8366708755493164
127,0.5,-1,0,1.890496015548706
128,1.0,-1,1,1.902073860168457
129,0.5,-1,1,1.902332067489624
130,0.5,-1,1,1.8968567848205566
131,4.0,-1,1,1.8683781623840332
132,1.0,1,0,1.759552001953125
133,0.5,1,0,1.7516939640045166
134,2.0,1,0,1.9021549224853516
135,4.0,1,0,1.8363640308380127
136,1.0,-1,1,1.902367115020752
137,4.0,-1,1,1.90220308303833
138,0.5,-1,1,1.9021337032318115
139,2.0,-1,1,1.9018208980560303
140,0.5,1,0,1.9016690254211426
141,4.0,1,0,1.902289867401123
142,2.0,1,0,1.901400089263916
143,0.5,1,0,1.901505708694458
144,2.0,1,0,1.847702980041504
145,4.0,1,0,1.7675158977508545
146,4.0,-1,0,1.9022011756896973
147,4.0,1,0,1.9020781517028809
148,1.0,-1,1,1.9020757675170898
149,4.0,-1,1,1.7823901176452637
150,1.0,1,1,1.8936235904693604
151,0.5,1,0,1.9020841121673584
152,0.5,-1,1,1.7364528179168701
153,0.5,-1,1,1.8707919120788574
154,2.0,-1,1,1.8234679698944092
155,0.5,-1,1,1.8071131706237793
156,1.0,1,0,1.8852589130401611
157,1.0,1,0,1.8205358982086182
158,2.0,-1,1,1.8952066898345947
159,4.0,1,0,1.901742935180664
160,4.0,1,0,1.7264089584350586
