trial,cnd,stimulated_eye,response,trial_times
132,4.0,-1,1,1.8596148490905762
133,4.0,-1,1,1.814772367477417
134,1.0,-1,0,1.8695428371429443
135,1.0,-1,0,1.8322608470916748
136,0.5,-1,0,1.8225033283233643
137,1.0,1,0,1.8677728176116943
138,2.0,-1,0,1.86702299118042
139,1.0,-1,1,1.8769640922546387
140,4.0,-1,0,1.8283970355987549
141,4.0,-1,0,1.8911280632019043
142,4.0,1,0,1.8480451107025146
143,2.0,1,0,1.8069839477539062
144,2.0,-1,0,1.8945426940917969
145,0.5,1,1,1.9021799564361572
146,0.5,1,0,1.885669231414795
147,1.0,-1,0,1.8239600658416748
148,4.0,1,0,1.8125338554382324
149,0.5,1,0,1.8269920349121094
150,4.0,1,1,1.804602861404419
151,2.0,-1,1,1.8190748691558838
152,2.0,1,0,1.8802638053894043
153,1.0,1,0,1.8761157989501953
154,4.0,-1,1,1.8014330863952637
155,1.0,1,0,1.8165390491485596
156,4.0,-1,1,1.842721939086914
157,2.0,-1,1,1.8176069259643555
158,2.0,-1,1,1.8292598724365234
159,0.5,1,0,1.8044488430023193
160,0.5,1,0,1.8091330528259277
