trial,cnd,stimulated_eye,response,trial_times
1,1.0,-1,1,1.9014759063720703
2,0.5,-1,1,1.845839023590088
3,2.0,-1,1,1.7772789001464844
4,4.0,-1,1,1.8448309898376465
5,4.0,1,1,1.8539619445800781
6,2.0,1,1,1.887251853942871
7,0.5,1,0,1.8142180442810059
8,1.0,-1,1,1.741119146347046
9,4.0,-1,1,1.795687198638916
10,0.5,1,0,1.8634707927703857
11,1.0,-1,1,1.8570890426635742
12,4.0,1,1,1.8346362113952637
13,4.0,1,1,1.8175129890441895
14,2.0,-1,1,1.8482511043548584
15,0.5,-1,0,1.8136157989501953
16,1.0,1,0,1.8451318740844727
17,4.0,-1,1,1.8772249221801758
18,4.0,-1,1,1.8280739784240723
19,2.0,-1,1,1.895216941833496
20,4.0,1,1,1.8963048458099365
21,0.5,1,0,1.8241899013519287
22,2.0,1,1,1.8686699867248535
23,1.0,1,0,1.7347910404205322
24,4.0,1,1,1.8261759281158447
25,0.5,1,0,1.8423399925231934
26,2.0,-1,1,1.8758106231689453
27,1.0,1,0,1.8309202194213867
28,4.0,1,1,1.8803799152374268
29,4.0,1,1,1.8624598979949951
30,1.0,1,0,1.8872737884521484
31,2.0,-1,0,1.7518489360809326
32,2.0,1,1,1.8618261814117432
33,1.0,-1,1,1.8348381519317627
34,1.0,1,0,1.7781460285186768
35,4.0,1,0,1.858370065689087
36,0.5,-1,0,1.8527531623840332
37,4.0,1,1,1.8571231365203857
38,2.0,-1,1,1.896719217300415
39,0.5,1,1,1.8212120532989502
40,4.0,-1,1,1.8960990905761719
41,1.0,1,0,1.872380018234253
42,2.0,1,1,1.8367860317230225
43,2.0,1,0,1.8125848770141602
44,1.0,-1,0,1.8324196338653564
45,4.0,1,0,1.8322486877441406
46,4.0,-1,1,1.8565301895141602
47,2.0,1,0,1.8859930038452148
48,0.5,1,0,1.804609775543213
49,0.5,1,1,1.8128330707550049
50,1.0,1,0,1.896270751953125
51,2.0,-1,0,1.8635971546173096
52,0.5,1,0,1.8962900638580322
53,4.0,1,0,1.8037831783294678
54,0.5,1,0,1.8921849727630615
55,0.5,1,0,1.804901123046875
56,1.0,-1,0,1.8698680400848389
57,2.0,-1,1,1.9022529125213623
58,2.0,1,0,1.901426076889038
59,0.5,1,0,1.8377790451049805
60,0.5,-1,0,1.8968770503997803
61,2.0,-1,0,1.8153352737426758
62,0.5,1,0,1.8279318809509277
63,4.0,-1,0,1.8660027980804443
64,2.0,-1,0,1.8918509483337402
65,1.0,-1,1,1.8134269714355469
66,0.5,-1,0,1.8941419124603271
67,2.0,-1,1,1.8045158386230469
68,4.0,1,0,1.8634698390960693
69,4.0,1,0,1.9021759033203125
70,1.0,1,0,1.8499701023101807
71,0.5,-1,0,1.8665180206298828
72,2.0,-1,0,1.853646993637085
73,2.0,-1,0,1.90234375
74,1.0,1,0,1.9012820720672607
75,4.0,-1,0,1.8894169330596924
76,2.0,-1,1,1.8908929824829102
77,4.0,-1,1,1.895576000213623
78,4.0,1,1,1.875180959701538
79,1.0,-1,0,1.8963348865509033
80,4.0,1,0,1.8514549732208252
81,1.0,1,0,1.8852527141571045
82,0.5,1,0,1.8920490741729736
83,4.0,1,0,1.8184270858764648
84,1.0,1,0,1.7943270206451416
85,1.0,1,0,1.8454220294952393
86,1.0,-1,0,1.849830150604248
87,1.0,1,0,1.8210608959197998
88,1.0,1,0,1.8657169342041016
89,0.5,1,0,1.9023268222808838
90,2.0,1,1,1.8800878524780273
91,0.5,-1,0,1.9022667407989502
92,0.5,1,0,1.8333351612091064
93,1.0,1,0,1.8846278190612793
94,1.0,1,0,1.8598840236663818
95,1.0,1,0,1.9024038314819336
96,2.0,1,0,1.8323838710784912
97,4.0,1,1,1.8372747898101807
98,0.5,1,0,1.8725090026855469
99,1.0,1,0,1.7943050861358643
100,1.0,-1,1,1.8771822452545166
101,0.5,-1,0,1.855903148651123
102,4.0,-1,0,1.8309381008148193
103,2.0,1,1,1.8453850746154785
104,0.5,1,0,1.8085222244262695
105,2.0,1,0,1.8656229972839355
106,1.0,-1,0,1.8689649105072021
107,1.0,1,1,1.889401912689209
108,4.0,-1,1,1.896852970123291
109,4.0,1,1,1.8910069465637207
110,2.0,1,1,1.9021930694580078
111,0.5,-1,0,1.831146001815796
112,2.0,-1,1,1.8614377975463867
113,4.0,1,1,1.805220127105713
114,4.0,1,1,1.838777780532837
115,0.5,-1,0,1.8287930488586426
116,1.0,1,0,1.8522989749908447
117,1.0,1,0,1.817422866821289
118,0.5,1,0,1.9015400409698486
119,1.0,-1,1,1.9022347927093506
120,0.5,1,0,1.8850500583648682
121,0.5,-1,0,1.8847410678863525
122,2.0,1,0,1.8535192012786865
