trial,cnd,stimulated_eye,response,trial_times
54,0.5,1,1,1.884352207183838
55,2.0,-1,1,1.8777720928192139
56,2.0,-1,1,1.8003590106964111
57,4.0,-1,0,1.8974852561950684
58,1.0,-1,0,1.891185998916626
59,0.5,1,0,1.873405933380127
60,2.0,1,0,1.863219976425171
61,0.5,-1,0,1.8942780494689941
62,2.0,1,1,1.8957929611206055
63,4.0,-1,1,1.817086935043335
64,2.0,1,1,1.783888816833496
65,0.5,1,1,1.834165096282959
66,0.5,1,0,1.8800268173217773
67,4.0,1,1,1.8525850772857666
68,0.5,-1,1,1.8318560123443604
69,4.0,1,1,1.8596320152282715
70,0.5,-1,1,1.8317339420318604
71,0.5,-1,1,1.9022700786590576
72,2.0,-1,1,1.8800978660583496
73,2.0,1,1,1.8215610980987549
74,2.0,1,1,1.8766679763793945
75,4.0,-1,1,1.8673887252807617
76,4.0,1,1,1.8958239555358887
77,2.0,-1,1,1.8468248844146729
78,4.0,-1,1,1.894711971282959
79,2.0,1,1,1.8903539180755615
80,4.0,-1,1,1.8656260967254639
81,1.0,1,1,1.886436939239502
82,0.5,1,0,1.8381659984588623
83,1.0,-1,1,1.8519930839538574
84,1.0,-1,0,1.8671770095825195
85,4.0,-1,1,1.8063092231750488
86,4.0,-1,1,1.8967759609222412
87,4.0,1,1,1.8078081607818604
88,0.5,1,0,1.8626010417938232
89,4.0,1,1,1.869325876235962
90,4.0,1,1,1.8564879894256592
91,0.5,-1,1,1.8629498481750488
92,2.0,1,1,1.8555939197540283
93,1.0,-1,0,1.8323137760162354
94,0.5,1,1,1.8878321647644043
95,1.0,-1,1,1.8946418762207031
96,2.0,1,1,1.823692798614502
97,4.0,-1,1,1.8089380264282227
98,1.0,1,1,1.8183910846710205
99,1.0,-1,0,1.8035380840301514
100,1.0,-1,1,1.8174810409545898
101,4.0,1,1,1.895975112915039
102,4.0,-1,1,1.8168368339538574
103,1.0,-1,1,1.8184471130371094
104,4.0,-1,0,1.8078961372375488
105,1.0,-1,1,1.8636479377746582
106,2.0,1,0,1.883720874786377
107,2.0,1,1,1.8845558166503906
108,2.0,-1,0,1.8889520168304443
109,1.0,1,1,1.8553481101989746
110,1.0,1,0,1.9020371437072754
111,1.0,1,1,1.8880410194396973
112,4.0,-1,1,1.8439691066741943
113,2.0,1,1,1.8313798904418945
114,1.0,1,0,1.8147597312927246
115,2.0,-1,1,1.8288297653198242
116,2.0,-1,1,1.9022619724273682
117,1.0,1,1,1.8576698303222656
118,2.0,-1,1,1.8839499950408936
119,0.5,1,0,1.8822641372680664
120,1.0,-1,0,1.8230810165405273
121,0.5,-1,1,1.8382148742675781
122,0.5,-1,1,1.83323073387146
123,0.5,1,1,1.81050705909729
124,0.5,-1,1,1.833981990814209
125,4.0,-1,1,1.8891968727111816
126,2.0,1,1,1.827782154083252
127,0.5,1,0,1.8853180408477783
128,1.0,1,1,1.8200559616088867
129,4.0,1,1,1.8922419548034668
130,0.5,-1,1,1.8237929344177246
131,2.0,-1,0,1.8933570384979248
132,4.0,-1,0,1.863936185836792
133,4.0,1,1,1.8873121738433838
134,2.0,-1,0,1.8557870388031006
135,4.0,-1,0,1.886592149734497
136,2.0,1,1,1.879000186920166
137,1.0,-1,1,1.896211862564087
138,1.0,1,0,1.8084018230438232
139,0.5,1,1,1.8933789730072021
140,0.5,-1,0,1.8035039901733398
141,4.0,-1,0,1.8310048580169678
142,4.0,-1,1,1.8142907619476318
143,4.0,-1,0,1.879621982574463
144,1.0,-1,0,1.8770930767059326
145,1.0,-1,0,1.8570170402526855
146,2.0,-1,0,1.8967900276184082
147,1.0,1,1,1.8720641136169434
148,0.5,-1,1,1.8028059005737305
149,0.5,-1,1,1.9020259380340576
150,0.5,1,0,1.8692140579223633
151,4.0,1,1,1.8561019897460938
152,2.0,-1,0,1.8668780326843262
153,1.0,-1,0,1.8209879398345947
154,0.5,1,1,1.836367130279541
155,1.0,-1,1,1.8628652095794678
156,2.0,-1,0,1.8810789585113525
157,4.0,-1,0,1.823594093322754
158,0.5,1,0,1.8040359020233154
159,2.0,-1,0,1.854727029800415
160,0.5,1,0,1.8047778606414795
