trial,cnd,stimulated_eye,response,trial_times
71,1.0,-1,0,1.9020318984985352
72,0.5,1,0,1.9013628959655762
73,4.0,1,1,1.9020841121673584
74,4.0,-1,1,1.9011650085449219
75,4.0,-1,1,1.901993989944458
76,4.0,1,1,1.9020202159881592
77,4.0,1,1,1.9020609855651855
78,0.5,1,0,1.9020767211914062
79,1.0,-1,0,1.9020168781280518
80,4.0,1,1,1.9020578861236572
81,2.0,-1,1,1.9012629985809326
82,1.0,1,0,1.9020960330963135
83,1.0,1,0,1.9022080898284912
84,2.0,1,1,1.9020850658416748
85,2.0,1,0,1.9019999504089355
86,4.0,1,1,1.9019808769226074
87,2.0,-1,1,1.9018750190734863
88,0.5,1,0,1.9012629985809326
89,1.0,1,0,1.9020001888275146
90,0.5,-1,0,1.9020130634307861
91,4.0,-1,1,1.9021120071411133
92,1.0,-1,0,1.9023098945617676
93,0.5,-1,0,1.902202844619751
94,4.0,-1,1,1.9012467861175537
95,2.0,-1,0,1.901336908340454
96,1.0,-1,0,1.9020118713378906
97,4.0,1,1,1.9020228385925293
98,0.5,-1,0,1.9020740985870361
99,0.5,1,0,1.9020328521728516
100,2.0,1,0,1.901137113571167
101,2.0,-1,1,1.902129888534546
102,0.5,-1,0,1.9021360874176025
103,2.0,1,0,1.9022548198699951
104,2.0,1,0,1.9020378589630127
105,2.0,-1,1,1.902010202407837
106,1.0,1,0,1.9011869430541992
107,1.0,-1,0,1.9013981819152832
108,4.0,1,1,1.9020071029663086
109,4.0,-1,1,1.9022212028503418
110,2.0,1,0,1.9019861221313477
111,4.0,1,0,1.9020369052886963
112,4.0,1,1,1.9019970893859863
113,0.5,-1,0,1.9020397663116455
114,2.0,1,0,1.9015648365020752
115,2.0,-1,1,1.902047872543335
116,2.0,-1,1,1.9019849300384521
117,4.0,-1,1,1.902000904083252
118,2.0,1,0,1.9019997119903564
119,1.0,-1,0,1.9020130634307861
120,4.0,1,0,1.9020512104034424
121,0.5,-1,0,1.9019761085510254
122,1.0,-1,0,1.9013798236846924
123,2.0,-1,1,1.9020068645477295
124,2.0,1,1,1.9020600318908691
125,0.5,1,0,1.901123046875
126,0.5,1,0,1.9014136791229248
127,0.5,-1,0,1.902019739151001
128,2.0,-1,0,1.9014060497283936
129,0.5,1,0,1.901473045349121
130,2.0,1,0,1.902029037475586
131,0.5,-1,0,1.9020190238952637
132,4.0,1,0,1.9016520977020264
133,4.0,-1,1,1.9020609855651855
134,4.0,1,0,1.9020600318908691
135,2.0,-1,1,1.9012999534606934
136,1.0,1,0,1.902048110961914
137,4.0,-1,1,1.901414155960083
138,4.0,1,0,1.902230978012085
139,4.0,-1,1,1.9020617008209229
140,4.0,-1,0,1.901102066040039
141,1.0,1,0,1.9020259380340576
142,0.5,-1,0,1.902085304260254
143,0.5,-1,0,1.902087926864624
144,0.5,-1,0,1.902055263519287
145,4.0,1,0,1.901721715927124
146,2.0,-1,0,1.9016640186309814
147,0.5,1,0,1.9020438194274902
148,1.0,1,0,1.9021477699279785
149,0.5,-1,0,1.9021639823913574
150,2.0,1,0,1.902116060256958
151,4.0,-1,1,1.9021258354187012
152,4.0,-1,1,1.9019670486450195
153,0.5,-1,0,1.9020302295684814
154,0.5,1,0,1.9020957946777344
155,0.5,1,0,1.9020600318908691
156,2.0,1,0,1.901991844177246
157,0.5,-1,1,1.9014627933502197
158,1.0,1,0,1.9015488624572754
159,1.0,-1,1,1.901094913482666
160,2.0,-1,1,1.9022338390350342
