trial,cnd,stimulated_eye,response,trial_times
69,2.0,-1,1,1.8309409618377686
70,1.0,-1,1,1.8516650199890137
71,0.5,1,0,1.861241102218628
72,2.0,1,0,1.8788743019104004
73,0.5,1,1,1.8271241188049316
74,2.0,-1,1,1.826472282409668
75,0.5,-1,0,1.718878984451294
76,1.0,-1,1,1.854429006576538
77,4.0,-1,0,1.8471298217773438
78,4.0,1,1,1.902085781097412
79,1.0,-1,1,1.8367319107055664
80,4.0,1,1,1.8981032371520996
81,1.0,-1,1,1.8911960124969482
82,2.0,-1,1,1.8817567825317383
83,0.5,1,1,1.8043568134307861
84,4.0,1,1,1.8359739780426025
85,0.5,-1,0,1.8319883346557617
86,1.0,-1,1,1.8773739337921143
87,0.5,-1,1,1.8361070156097412
88,2.0,1,0,1.8125503063201904
89,2.0,1,1,1.8933172225952148
90,2.0,1,0,1.8466160297393799
91,0.5,1,0,1.8728570938110352
92,4.0,-1,1,1.8238050937652588
93,2.0,1,0,1.8866031169891357
94,0.5,-1,1,1.8449149131774902
95,0.5,1,1,1.8923251628875732
96,4.0,-1,1,1.8524391651153564
97,0.5,1,1,1.8229060173034668
98,1.0,1,1,1.835745096206665
99,0.5,1,1,1.8293969631195068
100,4.0,-1,1,1.844054937362671
101,2.0,1,0,1.8862018585205078
102,1.0,-1,0,1.8715646266937256
103,4.0,-1,1,1.839643955230713
104,4.0,-1,1,1.8643889427185059
105,1.0,-1,0,1.8207252025604248
106,1.0,1,1,1.812633752822876
107,4.0,1,0,1.8347351551055908
108,0.5,-1,1,1.8365461826324463
109,1.0,-1,0,1.8471219539642334
110,2.0,1,1,1.8774330615997314
111,4.0,-1,1,1.896009922027588
112,2.0,-1,1,1.8742239475250244
113,2.0,1,1,1.8479459285736084
114,0.5,1,1,1.8011078834533691
115,2.0,-1,1,1.7812590599060059
116,0.5,-1,1,1.8201258182525635
117,0.5,-1,1,1.8879289627075195
118,2.0,-1,1,1.8479721546173096
119,1.0,-1,1,1.851595163345337
120,4.0,1,1,1.8824069499969482
121,4.0,-1,1,1.895488977432251
122,2.0,1,1,1.8372559547424316
123,1.0,-1,1,1.8966748714447021
124,2.0,1,0,1.856924295425415
125,2.0,1,0,1.8472392559051514
126,0.5,-1,1,1.8655979633331299
127,1.0,1,0,1.8515498638153076
128,0.5,-1,0,1.9023001194000244
129,1.0,1,0,1.8131630420684814
130,1.0,1,0,1.846487045288086
131,4.0,-1,1,1.8824219703674316
132,2.0,1,0,1.8330779075622559
133,0.5,-1,0,1.8788468837738037
134,1.0,1,1,1.8515348434448242
135,0.5,-1,1,1.902104139328003
136,2.0,-1,1,1.7095470428466797
137,1.0,1,0,1.8369128704071045
138,2.0,1,0,1.8111629486083984
139,4.0,-1,0,1.8549129962921143
140,0.5,-1,0,1.860692024230957
141,0.5,-1,1,1.8435897827148438
142,1.0,-1,0,1.8849010467529297
143,2.0,-1,1,1.8311378955841064
144,1.0,1,0,1.8780369758605957
145,0.5,1,0,1.845106840133667
146,2.0,1,1,1.8958861827850342
147,0.5,-1,1,1.8958096504211426
148,1.0,1,1,1.8893399238586426
149,2.0,1,1,1.8812000751495361
150,2.0,1,1,1.877220869064331
151,0.5,-1,1,1.902095079421997
152,4.0,-1,1,1.8885571956634521
153,1.0,1,1,1.8278210163116455
154,1.0,1,0,1.8642609119415283
155,0.5,1,1,1.894761085510254
156,0.5,-1,0,1.7507500648498535
157,4.0,-1,1,1.9019620418548584
158,0.5,-1,0,1.8141391277313232
159,4.0,1,0,1.815521001815796
160,1.0,1,0,1.8145458698272705
