trial,cnd,stimulated_eye,latency,trial_times
100,0.9,1,0.5241988658905029,1.7760651111602783
101,1.2,-1,-1.0001339435577392,0.5599837303161621
102,1.2,1,0.5581188678741456,2.1597819328308105
103,0.0,1,1.3125979900360107,1.6564030647277832
104,1.2,1,0.5463610172271729,2.120572805404663
105,1.5,-1,-0.10855698585510254,1.7361207008361816
106,0.6,1,0.16096105575561526,1.1523699760437012
107,0.6,-1,1.0297268867492675,1.9517431259155273
108,0.6,-1,0.6085790634155274,1.5202887058258057
109,0.9,1,0.8625038623809814,2.159081220626831
110,0.0,1,0.6486518383026123,1.0083718299865723
111,0.0,-1,0.6724250316619873,0.9761228561401367
112,0.0,-1,0.5465779304504395,0.9352493286132812
113,1.5,1,-0.6887590885162354,1.1356942653656006
114,0.3,1,0.7814838409423828,1.3923048973083496
115,1.2,1,0.41077713966369633,1.9598028659820557
116,1.2,1,0.9604602336883545,2.552456855773926
117,1.2,1,0.7297168254852295,2.2483699321746826
118,0.9,1,1.012729024887085,2.2719171047210693
119,0.3,-1,0.5319931030273437,1.192214012145996
120,1.5,1,0.9186019897460938,2.791947841644287
121,1.5,-1,0.7800228595733643,2.6643271446228027
122,1.5,-1,0.3736441135406494,2.208378791809082
123,0.3,1,0.6124841690063476,1.232076644897461
124,0.0,-1,1.1875989437103271,1.551778793334961
125,0.6,1,0.5922678947448731,1.5042905807495117
126,0.3,1,0.675813865661621,1.336184024810791
127,1.2,1,0.7681031703948975,2.312035083770752
128,1.2,1,0.7857878684997559,2.29626202583313
129,1.2,-1,0.7462780952453614,2.2564971446990967
130,0.3,1,1.8762418746948242,2.568492889404297
131,1.5,-1,-0.03450322151184082,1.7843639850616455
132,0.0,-1,0.808211088180542,1.136117696762085
133,1.2,1,0.4647450923919678,1.9923198223114014
134,1.5,-1,0.6204791069030762,2.45623517036438
135,0.6,-1,0.6245829105377197,1.5363471508026123
136,0.6,1,0.8398970603942871,1.7839531898498535
137,0.6,-1,0.7365550041198731,1.6563220024108887
138,1.2,1,0.304338026046753,1.8563199043273926
139,1.2,-1,-0.09604187011718746,1.4961562156677246
140,0.3,-1,0.5399758338928222,1.1841657161712646
141,1.5,-1,-0.37119507789611816,1.4323210716247559
142,1.2,1,0.8048229694366456,2.376544952392578
143,0.3,1,0.8858777999877929,1.5203590393066406
144,0.0,1,1.0914130210876465,1.4798312187194824
145,0.6,-1,0.5016669273376465,1.5036990642547607
146,0.6,1,0.5855170726776123,1.4883060455322266
147,0.0,-1,0.8530192375183105,1.2319707870483398
148,0.9,-1,0.5437029361724853,1.8401286602020264
149,0.0,-1,0.7682998180389404,1.0803089141845703
150,0.0,-1,0.665377140045166,0.8717920780181885
151,1.5,-1,0.12454080581665039,1.960340976715088
152,0.9,1,0.7879739761352539,2.055856943130493
153,0.9,-1,0.46074495315551756,1.7523880004882812
154,1.5,-1,0.7577910423278809,2.5922720432281494
155,0.9,1,0.9888001441955566,2.2566988468170166
156,1.5,-1,1.055501937866211,2.9523251056671143
157,1.2,-1,0.9357328891754151,2.488251209259033
158,0.9,-1,0.9571352958679199,2.2245750427246094
159,0.9,-1,0.9243119716644287,2.136384963989258
160,0.0,-1,0.7855820655822754,1.17612886428833
161,0.6,-1,0.7288860321044922,1.6482234001159668
162,0.6,-1,0.5923229694366455,1.496124029159546
163,1.5,-1,0.7968103885650635,2.6717960834503174
164,0.9,1,1.6445289611816407,2.848252058029175
165,0.0,-1,0.7684381008148193,1.1442608833312988
166,1.2,-1,0.026301908493042037,1.6162588596343994
167,0.3,-1,0.8952579021453857,1.504795789718628
168,1.5,-1,0.7023141384124756,2.575923204421997
169,1.5,1,0.484483003616333,2.3761911392211914
170,0.9,1,0.6840001106262207,1.9443230628967285
171,0.9,-1,0.7488051414489746,2.000147819519043
172,0.3,1,0.6455702304840087,1.2642111778259277
173,1.5,1,0.35959887504577637,2.2320430278778076
174,1.5,-1,0.6685240268707275,2.5600550174713135
175,0.0,1,0.8805830478668213,1.1921117305755615
176,1.2,-1,0.201618242263794,1.7841708660125732
177,0.3,1,0.6547650814056396,1.3359100818634033
178,1.5,1,-0.6812160015106201,1.1758930683135986
179,0.9,-1,0.7525108814239502,2.0241708755493164
180,0.3,1,0.8931390762329101,1.4959139823913574
181,0.0,1,0.9927270412445068,1.3042328357696533
182,0.6,-1,0.49651517868041994,1.4001662731170654
183,0.6,1,0.5202540397644043,1.4401419162750244
184,1.5,-1,0.6605691909790039,2.5123062133789062
185,0.0,1,1.0080771446228027,1.3924951553344727
186,1.2,1,0.5206220626831055,2.0963001251220703
187,1.5,1,0.6125643253326416,2.424198865890503
188,0.3,-1,0.7883951187133789,1.4803047180175781
189,1.2,1,0.505498218536377,2.0721991062164307
190,0.6,1,0.7107540607452393,1.624375820159912
191,1.2,1,0.5604711055755616,2.1202821731567383
192,0.3,1,0.9343730926513671,1.5844340324401855
193,1.2,-1,0.34474282264709477,1.8882460594177246
194,1.5,1,-0.05094480514526367,1.7521929740905762
195,0.0,1,0.7837202548980713,1.1760897636413574
196,0.6,1,0.8013640880584717,1.7601478099822998
197,0.6,1,0.8162588119506836,1.8083961009979248
198,1.2,1,0.7417128562927247,2.343839168548584
199,0.3,-1,0.6279983043670654,1.2559521198272705
200,0.3,-1,0.5092870712280273,1.11220383644104
201,0.6,1,0.43447484970092776,1.4241621494293213
202,0.6,-1,0.6114391326904297,1.5358409881591797
203,0.9,-1,0.6363943576812744,1.8483390808105469
204,0.9,1,-0.010418796539306663,1.1838562488555908
205,1.2,-1,0.4575529575347901,1.9602901935577393
206,0.3,1,0.5400130271911621,1.167898178100586
207,1.2,-1,0.5383921146392823,2.0878939628601074
208,1.2,-1,0.6811628818511963,2.2644219398498535
209,0.9,-1,0.6517680644989013,1.8883411884307861
210,0.3,1,0.9565298080444335,1.560089111328125
211,0.9,1,0.6696361064910888,1.8722867965698242
212,0.0,-1,0.6731882095336914,1.0485069751739502
213,1.2,1,0.5287311553955079,2.1041219234466553
214,1.5,-1,0.8126721382141113,2.664318323135376
215,0.3,1,0.629462194442749,1.2881710529327393
216,0.9,-1,0.140071964263916,1.408221960067749
217,0.9,1,0.8500019073486328,2.144282102584839
218,0.3,1,0.7252759456634521,1.416421890258789
219,0.0,1,0.9376990795135498,1.2646780014038086
220,0.3,-1,0.5907608985900878,1.2871387004852295
221,1.5,1,-0.3366730213165283,1.543823003768921
222,1.2,-1,-0.36628789901733394,1.2159740924835205
223,0.0,-1,0.9118869304656982,1.2402749061584473
224,0.6,1,0.6564768791198731,1.6078393459320068
225,0.9,-1,0.8769882678985595,2.0961639881134033
226,1.2,1,0.9920011043548584,2.568018913269043
227,0.3,-1,0.6438772201538085,1.3121418952941895
228,0.6,-1,0.7627009391784668,1.7204680442810059
229,0.9,1,0.8449560165405273,2.1362807750701904
230,0.6,-1,0.6250170707702637,1.584244966506958
231,0.9,1,0.7404738426208496,2.016144037246704
232,1.2,-1,0.5855057716369629,2.1044957637786865
233,0.6,-1,0.5295459270477295,1.487910270690918
234,0.3,-1,0.8520352363586425,1.5045030117034912
235,0.9,1,0.6363340377807617,1.912290096282959
236,0.0,1,0.7215490341186523,1.0882618427276611
237,0.9,-1,0.5897098541259765,1.8239307403564453
238,0.9,1,0.7719191074371338,2.0002212524414062
239,0.6,-1,0.9440459251403809,1.9362661838531494
240,0.6,-1,0.7758492469787598,1.744394063949585
