trial,cnd,stimulated_eye,latency,trial_times
158,0.0,1,1.0183191299438477,1.2722387313842773
159,0.9,-1,0.4147160053253174,1.6239228248596191
160,0.0,-1,0.8038530349731445,1.1437468528747559
161,1.2,-1,0.7312591075897217,2.2479801177978516
162,0.0,1,1.069417953491211,1.4322419166564941
163,0.9,-1,0.5605120658874512,1.7921721935272217
164,0.0,-1,1.0838799476623535,1.4403331279754639
165,1.5,-1,0.5034916400909424,2.383702039718628
166,1.5,-1,0.6617748737335205,2.408236026763916
167,0.9,1,0.5516989231109619,1.7759089469909668
168,0.9,-1,0.5377271175384521,1.8398830890655518
169,0.0,1,0.9720420837402344,1.2883069515228271
170,1.2,-1,0.6490020751953125,2.103938102722168
171,0.9,1,0.6960210800170898,1.9199450016021729
172,0.0,-1,0.8278491497039795,1.184016227722168
173,1.5,1,0.45560789108276367,2.199970006942749
174,0.3,-1,0.752600908279419,1.3198230266571045
175,0.3,-1,0.7121970653533936,1.3280479907989502
176,0.9,1,0.7596650123596191,1.9679090976715088
177,0.3,1,0.7271721363067627,1.3199880123138428
178,0.3,1,0.736090898513794,1.3359229564666748
179,0.3,-1,0.8084421157836914,1.4477910995483398
180,1.2,-1,0.5327141284942627,2.120027780532837
181,1.2,-1,0.8224818706512451,2.3360607624053955
182,1.5,1,0.5040268898010254,2.2960140705108643
183,0.3,-1,0.9456567764282227,1.6478168964385986
184,1.5,1,0.5093920230865479,2.3040997982025146
185,0.6,1,0.8656668663024902,1.7119109630584717
186,0.0,-1,1.652494192123413,1.9038951396942139
187,0.6,1,0.4430117607116699,1.4156100749969482
188,0.6,-1,0.5568900108337402,1.4799988269805908
189,0.9,-1,0.44513511657714844,1.5999329090118408
190,0.3,-1,0.8397901058197021,1.4238700866699219
191,0.9,-1,0.6479012966156006,1.815816879272461
192,0.0,1,1.211514949798584,1.5276010036468506
193,0.0,1,0.7162387371063232,0.9838569164276123
194,0.3,1,0.7496609687805176,1.3277816772460938
195,0.0,1,0.6840832233428955,1.0238637924194336
196,0.0,1,0.560676097869873,0.7838950157165527
197,0.3,1,0.7124738693237305,1.2322361469268799
198,1.5,-1,0.7378261089324951,2.640040874481201
199,0.3,-1,1.0305767059326172,1.583927869796753
200,0.9,1,0.6745800971984863,1.9759838581085205
201,1.2,-1,0.7890338897705078,2.3678810596466064
202,1.5,-1,0.6583251953125,2.488003969192505
203,0.6,1,0.5232682228088379,1.5199708938598633
204,1.2,-1,0.49762463569641113,1.9918861389160156
205,0.0,1,6.125950813293457,6.432220220565796
206,0.6,-1,0.5122849941253662,1.4716720581054688
207,0.0,1,1.4051618576049805,1.7277979850769043
208,1.2,1,0.5816488265991211,2.1838080883026123
209,0.0,1,5.086712837219238,5.408308982849121
210,0.3,1,0.532865047454834,1.0958459377288818
211,0.9,1,0.4636988639831543,1.760307788848877
212,0.9,-1,0.768798828125,2.031916618347168
213,0.3,-1,0.9810709953308105,1.5437560081481934
214,1.2,1,0.6528089046478271,2.208001136779785
215,1.2,-1,0.5950510501861572,2.119817018508911
216,0.3,1,0.9260830879211426,1.480031967163086
217,0.6,1,0.615441083908081,1.535935878753662
218,0.9,1,0.5585100650787354,1.8160130977630615
219,1.5,1,0.6666131019592285,2.4802260398864746
220,0.0,1,0.9637749195098877,1.351912021636963
221,1.2,-1,0.5306291580200195,2.0158958435058594
222,0.3,-1,0.4978170394897461,1.1999330520629883
223,1.2,1,0.45540904998779297,1.9679088592529297
224,0.3,-1,0.5778141021728516,1.2156710624694824
225,0.0,-1,0.6328670978546143,0.9358839988708496
226,0.3,1,0.9066872596740723,1.5117912292480469
227,0.9,-1,0.9619140625,2.2640819549560547
228,0.0,-1,0.6364009380340576,0.8557331562042236
229,0.6,1,0.516049861907959,1.4237089157104492
230,0.0,-1,0.6921219825744629,0.9359490871429443
231,0.9,1,0.4640200138092041,1.7198610305786133
232,0.6,-1,0.9062049388885498,1.7121431827545166
233,1.2,-1,0.7244317531585693,2.2960569858551025
234,0.0,1,7.1020190715789795,7.5042760372161865
235,0.6,1,0.7657577991485596,1.767880916595459
236,0.3,1,0.6017930507659912,1.3038909435272217
237,0.3,1,0.6499202251434326,1.3519999980926514
238,0.6,1,0.5164122581481934,1.4719009399414062
239,0.9,1,0.5357298851013184,1.7281301021575928
240,0.9,1,0.6576621532440186,1.9597928524017334
