trial,cnd,stimulated_eye,latency,trial_times
1,0.0,1,0.6472830772399902,1.0493099689483643
2,1.5,-1,0.36995887756347656,2.271646022796631
3,1.5,-1,-0.01387786865234375,1.8879868984222412
4,1.5,1,0.4256410598754883,2.327802896499634
5,0.3,1,0.5624699115753173,1.2636339664459229
6,0.0,1,1.4618067741394043,1.863966941833496
7,0.9,1,0.40958294868469236,1.7116830348968506
8,0.9,-1,0.4179049491882324,1.7199668884277344
9,0.0,-1,1.6384830474853516,2.0400278568267822
10,0.0,-1,1.525618076324463,1.927673101425171
11,0.3,-1,0.6657111167907714,1.3678147792816162
12,0.3,1,0.41832966804504396,1.1197137832641602
13,0.0,1,1.2216968536376953,1.623772144317627
14,0.9,1,0.5360730648040771,1.8001532554626465
15,1.5,1,0.601707935333252,2.5038158893585205
16,0.3,1,0.5169219493865966,1.103679895401001
17,0.3,-1,0.36165590286254884,1.0637481212615967
18,1.2,1,0.4137959957122803,2.015943765640259
19,0.9,1,0.41835198402404783,1.7197670936584473
20,1.5,-1,0.34615492820739746,2.2483110427856445
21,1.5,1,0.3546450138092041,2.2558481693267822
22,0.3,-1,0.6503607749938964,1.3518080711364746
23,1.2,-1,0.37609391212463383,1.9519407749176025
24,0.3,-1,0.5378670215606689,1.2395777702331543
25,1.2,-1,0.6136630058288575,2.215826988220215
26,0.6,1,0.4006041526794434,1.3036861419677734
27,1.2,-1,0.3455079078674317,1.7517950534820557
28,1.2,1,0.39263491630554204,1.8557868003845215
29,0.9,-1,0.30612931251525877,1.6077649593353271
30,1.2,-1,0.40261917114257817,1.9518709182739258
31,1.5,1,0.3753190040588379,2.1839470863342285
32,0.3,-1,1.4044968605041503,2.0639729499816895
33,1.5,-1,0.30246806144714355,2.1202847957611084
34,0.6,-1,0.649459981918335,1.5200629234313965
35,0.9,-1,0.32969985008239744,1.631734848022461
36,1.2,-1,0.3423839092254639,1.9439308643341064
37,0.9,1,0.32922515869140623,1.4318180084228516
38,0.3,-1,0.4468540668487549,1.0797832012176514
39,1.5,1,0.20168399810791016,2.1037511825561523
40,0.0,-1,1.9339168071746826,2.336029291152954
41,0.9,1,0.33221778869628904,1.5518598556518555
42,1.5,1,0.3379521369934082,2.240128993988037
43,1.2,1,0.3984692573547364,1.9999868869781494
44,0.6,-1,0.4879979133605957,1.4159111976623535
45,0.3,-1,0.39778895378112794,0.9996788501739502
46,1.2,-1,0.3376529693603516,1.8956751823425293
47,0.0,-1,1.8139090538024902,2.215977430343628
48,0.6,1,0.34918918609619143,1.2397940158843994
49,0.3,-1,0.4417089939117432,1.1438190937042236
50,1.2,1,0.3817840099334717,1.9838461875915527
51,1.5,1,0.36193013191223145,2.2640810012817383
52,0.3,1,0.3778552532196045,1.079948902130127
53,0.3,1,0.43673081398010255,1.039412021636963
54,0.6,-1,0.3895439147949219,1.1996641159057617
55,0.0,-1,2.056795835494995,2.415821075439453
56,1.5,1,0.4207751750946045,2.2960638999938965
57,1.5,-1,0.5541481971740723,2.2960152626037598
58,1.2,-1,0.34208588600158696,1.943972110748291
59,1.5,-1,0.3568398952484131,2.1678919792175293
60,1.5,1,0.2419300079345703,2.0318100452423096
61,0.6,1,0.4249779224395752,1.4077138900756836
62,0.6,1,0.42532100677490237,1.4219889640808105
63,0.3,1,0.4510640621185303,1.0396502017974854
64,0.3,1,0.4067270278930664,1.0961720943450928
65,1.5,1,1.454402208328247,3.287598133087158
66,0.0,1,0.8702170848846436,1.2717230319976807
67,0.0,1,2.2784550189971924,2.680087089538574
68,0.3,1,0.40433902740478517,0.9915802478790283
69,0.0,-1,1.0706231594085693,1.3917641639709473
70,0.3,1,0.35789175033569337,0.9438939094543457
71,0.6,-1,0.4537109375,1.4558405876159668
72,0.3,-1,0.4059180736541748,1.0798768997192383
73,0.6,-1,0.32740201950073244,1.21565580368042
74,0.3,-1,0.3937100887298584,1.0958261489868164
75,0.9,1,0.3463119029998779,1.6478290557861328
76,1.2,-1,0.4090962886810303,1.919724941253662
77,0.3,1,0.4096710205078125,1.111755132675171
78,0.9,-1,0.3359209060668945,1.5917582511901855
79,1.2,-1,0.26414494514465336,1.7999558448791504
80,1.2,-1,0.2750778675079346,1.8240578174591064
81,0.3,-1,0.6009628295898437,1.1916489601135254
82,1.5,-1,-0.1421802043914795,1.759803056716919
83,0.6,1,0.3172778129577637,1.1358740329742432
84,1.5,-1,0.5505149364471436,2.255784273147583
85,1.5,-1,0.3565070629119873,2.1198978424072266
86,0.6,1,0.45139899253845217,1.3838179111480713
87,0.9,1,0.3104799747467041,1.5757369995117188
88,0.0,-1,1.100255012512207,1.407763957977295
89,1.5,1,0.22981786727905273,2.103870153427124
90,1.5,1,0.3441197872161865,2.1764519214630127
91,0.0,-1,1.5609588623046875,1.8718011379241943
92,0.9,-1,0.3709968090057373,1.6558640003204346
93,0.3,1,0.8308119297027587,1.495725154876709
94,1.5,-1,-0.2244548797607422,1.6720681190490723
95,0.0,-1,1.7697248458862305,2.1044812202453613
96,0.0,-1,1.1494948863983154,1.3516559600830078
97,1.5,-1,1.4484872817993164,3.2718617916107178
98,0.0,1,0.904987096786499,1.2717299461364746
99,0.0,1,1.4481091499328613,1.7117950916290283
100,1.2,1,0.46183781623840336,2.0639591217041016
101,0.0,1,1.9984791278839111,2.3037190437316895
102,1.5,-1,0.36426591873168945,2.1998329162597656
103,0.9,1,0.434644079208374,1.7358288764953613
104,0.9,-1,0.3576620578765869,1.6543018817901611
105,0.6,1,0.31751813888549807,1.3196098804473877
106,0.6,-1,0.34975781440734866,1.159207820892334
107,0.9,-1,0.29903373718261717,1.5284740924835205
108,1.2,-1,0.33106999397277836,1.8477740287780762
109,0.6,-1,0.40862407684326174,1.3197522163391113
110,0.6,1,0.3391918182373047,1.2638928890228271
111,0.9,1,0.3219400405883789,1.5842258930206299
112,0.3,-1,0.42838401794433595,1.0876801013946533
113,0.6,1,0.3953410625457764,1.3199899196624756
114,1.2,1,0.32317595481872563,1.8960018157958984
115,0.6,1,0.594843053817749,1.5921869277954102
116,0.0,-1,0.7481043338775635,1.0798358917236328
117,0.0,1,1.347188949584961,1.6554958820343018
118,0.9,1,0.5864659309387207,1.8718812465667725
119,0.6,1,0.43267288208007815,1.2876911163330078
120,0.0,-1,0.9616148471832275,1.3278703689575195
121,0.0,1,0.8214120864868164,1.0800409317016602
122,0.3,-1,0.426179838180542,0.959644079208374
123,1.2,1,0.42504696846008305,1.9357788562774658
124,0.6,1,0.43487396240234377,1.3435218334197998
125,0.0,1,1.034595012664795,1.303778886795044
126,1.5,1,-0.35941505432128906,1.5199012756347656
127,0.3,1,0.5056418895721435,1.2076539993286133
128,1.2,1,0.3506348609924317,1.951794147491455
129,0.0,1,1.4541478157043457,1.6640069484710693
130,1.2,-1,0.14040498733520512,1.7037081718444824
131,0.0,-1,1.131474256515503,1.511784315109253
132,0.0,1,1.4898512363433838,1.7838609218597412
133,0.3,1,0.5381540775299072,1.0959439277648926
134,0.6,1,0.5599109172821045,1.4315249919891357
135,0.0,-1,0.9528770446777344,1.2236762046813965
136,1.5,-1,-0.14472484588623047,1.679764986038208
137,0.6,1,0.421906852722168,1.4239652156829834
138,1.2,1,0.48133401870727544,2.071897029876709
139,1.2,1,0.157935905456543,1.6638453006744385
140,1.5,1,0.07411813735961914,1.9757020473480225
141,0.6,1,0.3748039245605469,1.376183032989502
142,0.9,-1,0.11100778579711912,1.3357081413269043
143,0.6,1,0.329440975189209,1.3197357654571533
144,0.3,1,0.4322251796722412,1.1117932796478271
145,1.2,-1,0.01960401535034184,1.5357861518859863
146,1.5,1,-0.28902697563171387,1.5915541648864746
147,0.9,1,0.44957218170166013,1.599937915802002
148,1.5,-1,0.468487024307251,2.271491050720215
149,0.0,-1,1.1978843212127686,1.543722152709961
150,1.2,-1,0.06663374900817876,1.5678699016571045
151,0.0,-1,1.0504310131072998,1.279749870300293
152,0.9,1,0.49791393280029295,1.711928129196167
153,0.9,-1,0.44175896644592283,1.663896083831787
154,0.9,1,0.15397772789001463,1.456207036972046
155,0.9,1,0.5493508338928222,1.6876788139343262
156,1.2,1,0.4701712608337403,1.9757087230682373
157,0.9,-1,0.4498098850250244,1.751950979232788
158,0.3,1,1.5523697853088378,2.1677587032318115
159,1.2,-1,0.47629909515380864,2.0638630390167236
160,1.2,-1,0.5666902542114258,1.9917690753936768
161,0.9,-1,0.5494988918304443,1.8400061130523682
162,0.3,-1,0.5777449131011962,1.279770851135254
163,1.2,1,0.21609382629394536,1.759800910949707
164,1.5,1,0.3867480754852295,2.288059711456299
165,1.5,-1,0.45754218101501465,2.3596689701080322
