trial,cnd,eccentricity,test_eye,response,trial_times
65,2,2,-1,1,1.8962581157684326
66,2,2,1,1,1.8947441577911377
67,1,1,-1,0,1.7589528560638428
68,1,2,-1,0,1.812209129333496
69,2,2,1,0,1.73482084274292
70,2,1,1,1,1.8102757930755615
71,2,2,-1,1,1.838304042816162
72,2,1,-1,1,1.8596110343933105
73,2,2,-1,1,1.885000228881836
74,1,1,1,0,1.7345938682556152
75,2,2,1,1,1.8918957710266113
76,1,2,-1,0,1.8149001598358154
77,2,2,1,1,1.8814294338226318
78,1,1,-1,0,1.8752162456512451
79,1,2,-1,0,1.8896219730377197
80,2,2,1,1,1.8362600803375244
81,2,1,-1,1,1.833658218383789
82,1,1,-1,0,1.8903789520263672
83,2,1,1,1,1.8507719039916992
84,1,1,-1,1,1.8470582962036133
85,1,1,1,1,1.8187251091003418
86,2,1,-1,0,1.807171106338501
87,2,2,-1,0,1.9012789726257324
88,2,2,-1,1,1.890892744064331
89,1,2,1,0,1.833759069442749
90,2,2,1,1,1.8974521160125732
91,1,1,-1,0,1.9019958972930908
92,2,1,1,1,1.9021220207214355
93,2,1,1,1,1.7031059265136719
94,1,1,-1,0,1.9018359184265137
95,1,1,-1,0,1.9020471572875977
96,1,2,-1,0,1.8018429279327393
97,1,2,1,0,1.902040958404541
98,1,2,-1,0,1.7432582378387451
99,1,2,1,0,1.7652888298034668
100,2,2,-1,0,1.7032709121704102
101,2,1,1,1,1.8768949508666992
102,2,2,-1,0,1.8711140155792236
103,1,2,1,1,1.8386321067810059
104,2,2,1,0,1.9020109176635742
105,2,2,-1,0,1.7346949577331543
106,2,1,-1,1,1.7367959022521973
107,1,1,-1,0,1.9012370109558105
108,1,1,1,1,1.8905422687530518
109,1,2,1,0,1.9019908905029297
110,2,1,-1,1,1.84437894821167
111,2,2,-1,1,1.9016551971435547
112,2,2,1,0,1.9016358852386475
113,1,2,1,0,1.9020159244537354
114,2,2,-1,1,1.901474952697754
115,2,2,1,0,1.9019451141357422
116,1,2,1,0,1.8033781051635742
117,2,2,1,0,1.9020359516143799
118,2,2,-1,0,1.901973009109497
119,2,1,1,0,1.7358710765838623
120,2,1,1,0,1.777294635772705
121,2,2,-1,1,1.737980842590332
122,2,1,1,1,1.8392200469970703
123,2,2,-1,1,1.901014804840088
124,1,1,-1,1,1.9020278453826904
125,1,2,-1,0,1.9019558429718018
126,1,1,1,1,1.7941920757293701
127,1,1,-1,0,1.9020562171936035
128,1,2,1,0,1.9020402431488037
129,1,2,1,0,1.8237788677215576
130,2,1,1,1,1.901045322418213
131,1,2,1,0,1.7885010242462158
132,1,2,-1,0,1.8557932376861572
133,1,1,-1,0,1.8149380683898926
134,1,1,-1,0,1.901968240737915
135,2,2,-1,0,1.702265977859497
136,1,1,1,0,1.901313066482544
137,1,1,-1,0,1.9020240306854248
138,2,1,-1,1,1.9014580249786377
139,2,1,-1,1,1.902101993560791
140,2,2,1,0,1.902014970779419
141,2,2,1,1,1.776252031326294
142,1,1,-1,0,1.7617661952972412
143,2,1,-1,1,1.9019603729248047
144,1,2,-1,0,1.901979923248291
145,1,1,-1,0,1.759141206741333
146,2,2,-1,1,1.8286640644073486
147,2,2,1,0,1.9019882678985596
148,2,1,-1,1,1.7657670974731445
149,1,1,-1,0,1.90134596824646
150,1,2,-1,0,1.9020442962646484
151,1,1,1,1,1.9020299911499023
152,2,1,1,1,1.9018340110778809
153,1,2,1,0,1.901400089263916
154,1,2,-1,0,1.901648759841919
155,1,2,-1,0,1.9019649028778076
156,1,2,-1,0,1.902099847793579
157,2,1,-1,1,1.9020428657531738
158,1,2,-1,0,1.8065261840820312
159,1,1,1,0,1.7722721099853516
160,2,1,1,1,1.7662420272827148
