trial,cnd,eccentricity,test_eye,response,trial_times
109,2,2,1,0,1.8336548805236816
110,2,2,1,0,1.8755950927734375
111,2,1,1,1,1.8962960243225098
112,1,1,1,0,1.8954217433929443
113,1,2,-1,0,1.8534340858459473
114,2,1,1,1,1.8973398208618164
115,1,1,1,0,1.8954999446868896
116,2,1,1,0,1.8916947841644287
117,2,1,-1,1,1.8202168941497803
118,2,2,-1,1,1.8201489448547363
119,1,1,1,0,1.84617018699646
120,2,2,1,0,1.8027911186218262
121,2,2,-1,1,1.8450751304626465
122,2,2,-1,0,1.8602838516235352
123,2,1,-1,1,1.8199000358581543
124,2,1,1,1,1.835345983505249
125,2,2,-1,0,1.834303855895996
126,2,2,1,0,1.8676800727844238
127,1,1,-1,1,1.8780360221862793
128,1,2,-1,0,1.8082859516143799
129,1,2,-1,0,1.8052699565887451
130,2,1,1,1,1.8367738723754883
131,1,1,-1,0,1.8209741115570068
132,2,1,-1,1,1.8553478717803955
133,2,1,-1,1,1.8706791400909424
134,2,2,1,0,1.8322110176086426
135,1,1,1,0,1.9020838737487793
136,2,1,-1,1,1.8394031524658203
137,2,2,-1,0,1.8678860664367676
138,1,2,1,1,1.8345050811767578
139,2,1,1,1,1.7904651165008545
140,1,1,-1,0,1.8033149242401123
141,1,2,1,1,1.8430802822113037
142,2,1,1,1,1.807408094406128
143,2,2,-1,1,1.8436851501464844
144,1,2,-1,0,1.8683500289916992
145,1,1,1,1,1.8585801124572754
146,2,2,-1,0,1.877506971359253
147,1,1,1,0,1.8613219261169434
148,1,1,1,1,1.8563017845153809
149,2,2,-1,0,1.831049919128418
150,2,2,-1,1,1.8822460174560547
151,1,1,1,1,1.8318161964416504
152,2,2,1,0,1.828726053237915
153,2,2,-1,1,1.8197340965270996
154,1,1,-1,1,1.854180097579956
155,1,2,1,0,1.8827362060546875
156,2,1,-1,1,1.8574609756469727
157,1,1,1,0,1.8573591709136963
158,1,1,-1,0,1.8074979782104492
159,1,1,-1,1,1.8307931423187256
160,1,1,-1,0,1.82041597366333
