trial,cnd,eccentricity,test_eye,response,trial_times
98,2,2,-1,1,1.902066946029663
99,1,2,-1,0,1.9019889831542969
100,1,1,1,0,1.901604175567627
101,1,1,-1,0,1.9021639823913574
102,1,1,-1,1,1.9020159244537354
103,1,2,-1,0,1.9019689559936523
104,2,1,1,0,1.9019949436187744
105,1,2,-1,0,1.901832103729248
106,2,1,-1,1,1.9013938903808594
107,2,2,-1,1,1.9019079208374023
108,2,2,1,0,1.9022328853607178
109,2,2,-1,1,1.9022080898284912
110,1,1,1,0,1.9020071029663086
111,1,2,1,0,1.902012825012207
112,1,1,-1,0,1.9011461734771729
113,1,1,-1,0,1.9020311832427979
114,2,1,-1,1,1.9020490646362305
115,2,2,-1,1,1.9014639854431152
116,1,2,-1,0,1.9022231101989746
117,1,1,-1,1,1.9021289348602295
118,2,2,1,1,1.9020259380340576
119,1,1,1,0,1.9020111560821533
120,2,2,1,1,1.9019660949707031
121,2,2,1,0,1.9011757373809814
122,2,2,1,1,1.9020438194274902
123,2,1,1,1,1.9021282196044922
124,2,2,-1,1,1.9019279479980469
125,2,2,1,1,1.901611566543579
126,1,2,-1,0,1.902129888534546
127,1,2,1,0,1.902043104171753
128,2,1,-1,1,1.9014558792114258
129,2,2,-1,1,1.9014229774475098
130,1,1,1,0,1.9019927978515625
131,1,2,-1,1,1.9020509719848633
132,2,1,1,0,1.902162790298462
133,1,1,1,1,1.9020981788635254
134,1,1,-1,1,1.902061939239502
135,1,1,-1,0,1.901780128479004
136,1,1,1,0,1.9021081924438477
137,1,2,-1,0,1.9014852046966553
138,1,1,-1,1,1.902073860168457
139,1,2,1,0,1.9020888805389404
140,2,1,-1,1,1.9021670818328857
141,1,1,1,0,1.902026891708374
142,1,1,-1,0,1.901893138885498
143,2,2,-1,1,1.9010460376739502
144,2,1,1,1,1.901993989944458
145,1,2,1,0,1.902040958404541
146,2,2,-1,1,1.9022960662841797
147,2,2,-1,1,1.9014639854431152
148,1,2,1,0,1.9021191596984863
149,1,1,1,0,1.901155710220337
150,2,2,-1,1,1.902069091796875
151,2,2,-1,0,1.902005910873413
152,2,1,-1,1,1.90126633644104
153,2,2,1,0,1.9020237922668457
154,1,2,1,0,1.9017488956451416
155,2,1,1,1,1.902010202407837
156,2,2,-1,1,1.9019808769226074
157,2,2,-1,1,1.9021191596984863
158,1,2,-1,0,1.9017691612243652
159,1,2,-1,0,1.9022541046142578
160,1,1,1,0,1.902007818222046
