trial,cnd,stimulated_eye,response,trial_times
1,1.5,1,0,1.9022798538208008
2,0.0,1,1,0.40204620361328125
3,1.2,1,0,1.6019608974456787
4,0.0,1,1,0.4012176990509033
5,0.6,-1,1,1.0020270347595215
6,0.9,1,0,1.3014469146728516
7,0.6,1,1,1.0015201568603516
8,0.6,-1,1,1.0021162033081055
9,0.3,1,0,0.7013201713562012
10,0.9,1,1,1.302074909210205
11,0.0,1,1,0.402040958404541
12,1.2,-1,0,1.601656198501587
13,0.9,1,0,1.3018710613250732
14,0.0,-1,1,0.40211987495422363
15,0.3,1,1,0.702009916305542
16,1.5,1,0,1.902141809463501
17,1.2,-1,1,1.602135181427002
18,0.9,1,1,1.3014020919799805
19,0.9,-1,0,1.3021810054779053
20,0.3,-1,1,0.7016289234161377
21,0.6,-1,1,1.0018858909606934
22,0.0,1,1,0.40099287033081055
23,0.6,1,0,1.0020999908447266
24,0.0,-1,1,0.40143799781799316
25,1.2,1,0,1.6020662784576416
26,0.3,-1,1,0.7020647525787354
27,0.6,-1,1,1.0013439655303955
28,0.9,1,0,1.3020501136779785
29,1.2,1,0,1.6020269393920898
30,0.9,1,0,1.3021118640899658
31,0.3,1,0,0.7015321254730225
32,0.0,-1,1,0.40212106704711914
33,1.5,1,0,1.9019620418548584
34,1.5,-1,0,1.9021458625793457
35,0.0,1,1,0.40190601348876953
36,1.5,1,0,1.9011456966400146
37,0.6,-1,1,1.0017507076263428
38,0.6,-1,1,1.0021581649780273
39,0.9,1,0,1.301313877105713
40,0.9,-1,0,1.3023371696472168
41,1.2,1,0,1.6011462211608887
42,0.0,-1,1,0.4021589756011963
43,0.3,1,0,0.701848030090332
44,0.3,1,0,0.7021360397338867
45,1.5,1,0,1.9021501541137695
46,0.0,-1,1,0.4020860195159912
47,0.0,1,1,0.4020059108734131
48,1.5,-1,0,1.9022331237792969
49,1.2,-1,0,1.6021928787231445
50,1.5,1,0,1.9021780490875244
51,0.6,1,0,1.0021228790283203
52,0.3,-1,1,0.7014057636260986
53,0.6,-1,1,1.0015811920166016
54,0.0,-1,1,0.4014577865600586
55,1.5,-1,0,1.901759147644043
56,0.3,1,1,0.7019999027252197
57,0.3,-1,1,0.7019879817962646
58,1.2,-1,1,1.6021482944488525
59,1.2,1,0,1.4119081497192383
60,1.2,1,0,1.6021368503570557
61,0.3,-1,1,0.7020320892333984
62,0.3,-1,1,0.7012019157409668
63,0.9,1,1,1.3020830154418945
64,0.6,-1,1,1.002040147781372
65,1.5,-1,0,1.9015522003173828
66,0.6,1,0,1.0014781951904297
67,0.0,1,1,0.402008056640625
68,0.6,1,1,1.0021030902862549
69,1.5,-1,0,1.9020438194274902
70,1.5,-1,0,1.9020490646362305
71,0.9,1,0,1.1178829669952393
72,0.6,1,0,1.0020558834075928
73,0.9,1,1,1.3021531105041504
74,0.9,-1,0,1.3011589050292969
75,1.2,1,0,1.602086067199707
76,1.5,1,0,1.901205062866211
77,1.5,-1,1,1.9014949798583984
78,0.9,-1,0,1.3021419048309326
79,0.3,-1,0,0.7021689414978027
80,0.9,1,0,1.3020339012145996
81,0.3,1,1,0.7021059989929199
82,1.2,-1,0,1.601362943649292
83,0.9,1,0,1.302145004272461
84,1.2,1,0,1.602118968963623
85,0.9,-1,0,1.3012638092041016
86,0.6,1,0,1.0020980834960938
87,0.0,1,1,0.4019021987915039
88,0.6,-1,0,1.0021729469299316
89,0.0,-1,1,0.24349713325500488
90,1.5,1,0,1.9020910263061523
91,0.3,1,1,0.7019059658050537
92,1.5,-1,0,1.9014739990234375
93,0.0,-1,1,0.40198683738708496
94,0.9,1,0,1.3021318912506104
95,1.5,-1,0,1.902061939239502
96,1.2,1,0,1.6020801067352295
97,0.0,-1,1,0.4020378589630127
98,0.6,-1,0,1.0020909309387207
99,0.6,1,0,1.0021841526031494
100,1.2,1,0,1.6021173000335693
101,1.5,-1,0,1.9020538330078125
102,0.0,1,1,0.40209102630615234
103,0.6,-1,0,1.0012779235839844
104,1.2,1,0,1.4664058685302734
105,0.0,-1,1,0.40205883979797363
106,0.0,-1,1,0.40128302574157715
107,1.5,-1,0,1.9021172523498535
108,0.3,-1,0,0.7020189762115479
109,1.2,-1,0,1.6013219356536865
110,0.6,1,0,1.0021753311157227
111,0.3,-1,1,0.7011477947235107
112,0.3,-1,0,0.7020947933197021
113,0.3,1,0,0.7013509273529053
114,1.5,-1,0,1.9015319347381592
115,0.9,-1,1,1.192026138305664
116,0.6,1,1,1.0013420581817627
117,1.5,-1,0,1.751399040222168
118,0.6,-1,0,0.8658220767974854
119,0.3,-1,0,0.7020540237426758
120,0.6,-1,1,1.0020699501037598
121,0.9,-1,1,1.184352159500122
122,1.5,-1,0,1.8619110584259033
123,0.9,-1,0,1.3018109798431396
124,1.5,-1,0,1.9013619422912598
125,0.3,1,0,0.7014298439025879
126,1.2,-1,0,1.6021971702575684
127,0.6,1,0,1.0012707710266113
128,1.5,-1,1,1.76682710647583
129,0.6,1,0,1.0013351440429688
130,0.9,1,0,1.3021681308746338
131,0.9,1,0,1.3013231754302979
132,0.3,1,0,0.701359748840332
133,0.3,1,1,0.7020959854125977
134,0.6,1,0,1.00217604637146
135,0.9,-1,0,1.302055835723877
136,0.3,-1,1,0.7012789249420166
137,0.3,-1,1,0.702042818069458
138,0.3,-1,1,0.7020668983459473
139,0.9,-1,0,1.302168846130371
140,0.6,1,1,1.001190185546875
141,0.0,1,1,0.25826001167297363
142,1.2,-1,0,1.602112054824829
143,1.2,1,0,1.6017711162567139
144,0.0,1,1,0.4011719226837158
145,0.0,1,1,0.4019808769226074
146,0.9,1,1,1.3020329475402832
147,0.0,1,1,0.4020678997039795
148,1.5,1,0,1.9017307758331299
149,0.3,1,0,0.550318717956543
150,0.0,-1,1,0.24317622184753418
151,0.6,1,0,0.8912289142608643
152,1.5,1,0,1.901822805404663
153,1.5,1,0,1.9022581577301025
154,1.2,-1,0,1.6021230220794678
155,1.2,-1,0,1.4682121276855469
156,0.6,-1,0,0.8296141624450684
157,0.0,1,1,0.4011249542236328
158,0.9,1,0,1.2234759330749512
159,1.5,1,0,1.902174949645996
160,1.2,1,1,1.4860541820526123
161,0.6,1,0,0.9073779582977295
