trial,cnd,stimulated_eye,response,trial_times
118,0.3,1,1,0.6601080894470215
119,0.0,-1,1,0.4016900062561035
120,0.0,-1,1,0.30365777015686035
121,0.9,1,1,1.2143988609313965
122,1.2,-1,1,1.544053316116333
123,0.3,-1,1,0.6833188533782959
124,0.3,-1,1,0.6129589080810547
125,0.6,1,1,1.002143144607544
126,1.5,1,1,1.8932769298553467
127,0.6,1,1,0.9684250354766846
128,0.3,-1,1,0.6712901592254639
129,1.2,1,1,1.5425760746002197
130,1.2,-1,1,1.523935079574585
131,1.2,1,1,1.5441241264343262
132,1.2,-1,1,1.5370488166809082
133,0.6,-1,1,0.9278929233551025
134,0.3,1,1,0.6362550258636475
135,1.5,-1,1,1.821396827697754
136,1.5,1,1,1.8419311046600342
137,0.3,-1,1,0.6310570240020752
138,0.3,1,1,0.7016980648040771
139,0.6,-1,1,0.9210958480834961
140,1.5,-1,1,1.799865961074829
141,0.0,-1,1,0.40192294120788574
142,0.3,-1,1,0.639617919921875
143,0.6,1,1,0.882681131362915
144,0.3,1,1,0.696660041809082
145,1.5,1,1,1.8803870677947998
146,1.5,-1,1,1.8913218975067139
147,0.3,-1,1,0.6123600006103516
148,0.0,1,1,0.29477977752685547
149,1.5,-1,1,1.870783805847168
150,1.2,-1,1,1.5542559623718262
151,0.6,-1,0,0.9888408184051514
152,0.9,-1,1,1.2762360572814941
153,1.5,-1,0,1.8095009326934814
154,0.6,-1,0,0.9444169998168945
155,0.6,1,0,0.9962198734283447
156,0.9,1,1,1.2642707824707031
157,1.2,-1,0,1.539015293121338
158,0.3,-1,0,0.6778130531311035
159,1.2,1,0,1.5867629051208496
160,1.5,-1,0,1.8210649490356445
161,0.6,1,1,0.9784989356994629
162,1.2,1,0,1.5391321182250977
163,1.2,1,0,1.594069004058838
164,1.5,1,1,1.8129100799560547
165,0.3,1,1,0.6531479358673096
166,1.2,1,1,1.5797860622406006
167,1.2,1,0,1.5039770603179932
168,0.3,-1,1,0.6529219150543213
169,0.9,-1,0,1.2876498699188232
170,0.0,-1,0,0.321486234664917
171,0.0,1,1,0.31331920623779297
172,1.2,-1,0,1.5071399211883545
173,1.5,-1,0,1.810364007949829
174,0.0,-1,1,0.3296499252319336
175,1.5,-1,1,1.8779609203338623
176,0.6,-1,0,0.9288721084594727
177,1.2,1,0,1.532292127609253
178,0.9,1,0,1.2045300006866455
179,0.9,1,0,1.226330041885376
180,1.2,-1,0,1.5888009071350098
181,1.5,1,1,1.8208348751068115
182,0.6,-1,1,0.9377021789550781
183,0.3,-1,0,0.6156730651855469
184,0.9,1,1,1.2133731842041016
185,0.3,1,0,0.702185869216919
186,0.6,-1,0,0.9523513317108154
187,0.6,1,1,0.9271752834320068
188,0.9,1,0,1.2176318168640137
189,0.9,-1,0,1.2823317050933838
190,0.0,-1,1,0.39383411407470703
191,0.0,-1,0,0.4017212390899658
192,0.0,1,1,0.3122560977935791
193,0.3,1,1,0.613210916519165
194,0.6,-1,1,0.9480140209197998
195,0.3,-1,0,0.6291358470916748
196,0.6,-1,0,0.9314877986907959
197,0.9,-1,0,1.301805019378662
198,1.2,1,0,1.5291800498962402
199,0.9,-1,0,1.2452280521392822
200,0.0,-1,1,0.37363123893737793
201,0.6,1,1,0.9364972114562988
202,1.5,1,1,1.8964078426361084
203,1.2,-1,1,1.5066368579864502
204,0.0,1,1,0.39014410972595215
205,1.2,1,1,1.5552897453308105
206,0.9,-1,0,1.297475814819336
207,1.2,-1,1,1.5125679969787598
208,0.3,-1,1,0.6061232089996338
209,0.9,-1,0,1.2473900318145752
210,0.9,-1,1,1.247927188873291
211,0.9,-1,0,1.2880878448486328
212,0.0,1,1,0.31880784034729004
213,0.6,1,1,0.9153640270233154
214,0.0,-1,0,0.33959197998046875
215,0.9,-1,0,1.2123541831970215
216,1.5,-1,0,1.8128018379211426
217,0.0,1,0,0.33725810050964355
218,1.2,1,1,1.5307157039642334
219,1.2,-1,0,1.523921012878418
220,0.0,1,0,0.3623528480529785
221,0.9,1,0,1.2043731212615967
222,0.3,-1,0,0.6502959728240967
223,0.9,-1,1,1.3021550178527832
224,1.5,1,1,1.8342690467834473
225,0.0,-1,0,0.38823819160461426
226,0.0,-1,0,0.3707699775695801
227,1.5,1,0,1.8279590606689453
228,0.9,-1,0,1.2312572002410889
229,0.3,-1,0,0.6792049407958984
230,1.5,1,1,1.8263440132141113
231,1.2,-1,0,1.5481631755828857
232,0.6,-1,0,0.932682991027832
233,0.0,-1,0,0.3649463653564453
234,0.0,1,1,0.40210795402526855
235,0.3,-1,0,0.687467098236084
236,0.3,1,1,0.6604769229888916
237,0.6,1,1,0.9363141059875488
238,0.0,1,0,0.3673088550567627
239,0.9,1,1,1.2108991146087646
240,0.9,1,1,1.2472569942474365
