trial,cnd,stimulated_eye,response,trial_times
138,0.6,1,0,0.9735610485076904
139,0.0,-1,1,0.3717639446258545
140,0.6,-1,1,0.9261691570281982
141,0.6,-1,0,0.9663338661193848
142,0.9,-1,0,1.292314052581787
143,0.6,-1,0,1.0011677742004395
144,1.2,1,0,1.5475280284881592
145,0.6,1,0,0.9687292575836182
146,1.2,1,0,1.5208382606506348
147,0.6,-1,0,0.8747501373291016
148,1.5,1,0,1.902250051498413
149,1.5,-1,0,1.799910306930542
150,0.3,1,1,0.5945448875427246
151,1.5,1,0,1.7063522338867188
152,1.2,1,0,1.5637381076812744
153,0.3,-1,1,0.6415131092071533
154,0.9,-1,0,1.2856159210205078
155,0.9,1,0,1.2034900188446045
156,0.9,1,0,1.2743089199066162
157,0.6,1,0,1.002072811126709
158,1.2,1,0,1.5168428421020508
159,1.2,-1,0,1.554636001586914
160,0.3,-1,0,0.5435290336608887
161,0.3,1,0,0.702023983001709
162,0.3,-1,0,0.6440708637237549
163,0.9,-1,0,1.2428438663482666
164,0.9,1,0,1.250392198562622
165,1.5,-1,0,1.871246099472046
166,0.6,-1,0,1.0020830631256104
167,1.2,-1,0,1.6019411087036133
168,1.5,1,0,1.8751230239868164
169,1.2,1,0,1.5805058479309082
170,0.0,-1,1,0.3681142330169678
171,0.9,-1,0,1.2031679153442383
172,1.2,-1,1,1.519895076751709
173,0.3,-1,1,0.6365430355072021
174,0.6,1,0,0.9904372692108154
175,0.6,1,0,0.9673748016357422
176,0.3,1,0,0.6959753036499023
177,0.9,-1,0,1.251965045928955
178,0.3,1,0,0.6029701232910156
179,0.6,-1,1,0.9382150173187256
180,1.2,-1,0,1.5088438987731934
181,1.5,1,0,1.896162986755371
182,0.6,1,0,1.0019969940185547
183,0.9,-1,1,1.1597380638122559
184,0.0,1,0,0.3141360282897949
185,0.9,-1,1,1.1703732013702393
186,1.5,1,0,1.7919139862060547
187,1.2,-1,0,1.5936429500579834
188,0.6,-1,1,1.0020108222961426
189,0.0,1,0,0.3205549716949463
190,0.9,-1,0,1.21290922164917
191,1.2,1,0,1.592482089996338
192,0.6,-1,0,0.9571609497070312
193,1.2,1,0,1.6021568775177002
194,0.9,1,0,1.2525510787963867
195,0.3,1,0,0.7012763023376465
196,0.3,-1,1,0.660336971282959
197,0.9,-1,1,1.2648601531982422
198,0.6,-1,0,1.0021162033081055
199,0.3,1,0,0.6859619617462158
200,0.6,-1,1,0.8601078987121582
201,1.5,1,0,1.860788345336914
202,0.9,-1,0,1.2916152477264404
203,0.6,-1,1,0.8439099788665771
204,0.9,1,0,1.1146998405456543
205,0.3,1,0,0.7018940448760986
206,0.6,1,0,1.0020651817321777
207,1.5,1,0,1.7738220691680908
208,0.9,1,0,1.1673150062561035
209,0.9,-1,0,1.204556941986084
210,0.0,1,0,0.266495943069458
211,0.6,1,0,0.9575319290161133
212,1.2,-1,0,1.6021549701690674
213,1.5,-1,1,1.8194832801818848
214,0.3,-1,0,0.6055541038513184
215,1.2,1,0,1.4992589950561523
216,0.3,-1,1,0.7016360759735107
217,1.2,-1,1,1.5105040073394775
218,0.3,-1,0,0.6902768611907959
219,1.5,1,0,1.8801968097686768
220,0.9,1,0,1.1520440578460693
221,1.2,-1,0,1.5605919361114502
222,0.0,-1,1,0.26131701469421387
223,0.3,-1,1,0.6504640579223633
224,0.6,1,0,0.902357816696167
225,1.5,1,0,1.803575038909912
226,1.5,-1,1,1.7899119853973389
227,0.0,-1,1,0.3656468391418457
228,1.2,1,1,1.5930051803588867
229,1.2,-1,0,1.4774580001831055
230,1.2,-1,0,1.5634291172027588
231,0.3,1,0,0.6957278251647949
232,1.2,1,0,1.53690505027771
233,1.5,-1,0,1.9021220207214355
234,0.3,1,0,0.70200514793396
235,0.3,-1,0,0.7014799118041992
236,1.2,-1,0,1.6020736694335938
237,0.6,-1,0,1.0020952224731445
238,1.2,1,0,1.4684820175170898
239,1.2,1,0,1.6020641326904297
240,0.3,1,0,0.627722978591919
