trial,cnd,eccentricity,test_eye,response,trial_times
114,1,2,1,0,1.8239760398864746
115,1,2,-1,1,1.8096802234649658
116,2,1,1,0,1.8106629848480225
117,2,2,1,0,1.860368013381958
118,1,1,1,0,1.8946278095245361
119,2,1,-1,1,1.902221918106079
120,1,1,-1,0,1.8297531604766846
121,2,2,-1,1,1.8921120166778564
122,2,1,-1,1,1.8438489437103271
123,2,2,1,0,1.8669178485870361
124,2,1,-1,1,1.8309800624847412
125,2,2,1,0,1.8068459033966064
126,2,1,1,0,1.901442050933838
127,1,2,-1,1,1.901535987854004
128,1,2,-1,0,1.8196499347686768
129,2,2,-1,1,1.8192148208618164
130,1,1,-1,1,1.8675298690795898
131,2,2,-1,1,1.8126840591430664
132,2,2,-1,1,1.8963871002197266
133,1,1,1,0,1.8921537399291992
134,2,2,-1,1,1.8979380130767822
135,2,2,-1,1,1.8336830139160156
136,2,1,-1,1,1.807936191558838
137,1,2,1,0,1.89357590675354
138,1,1,-1,1,1.892652988433838
139,1,1,-1,1,1.8606810569763184
140,2,2,1,0,1.8352971076965332
141,1,1,-1,1,1.8122107982635498
142,2,2,1,0,1.8843419551849365
143,2,2,-1,1,1.872499942779541
144,1,2,-1,1,1.8397433757781982
145,1,2,1,0,1.8296949863433838
146,2,2,1,0,1.8176429271697998
147,1,2,1,0,1.8516268730163574
148,2,2,1,0,1.9014720916748047
149,2,2,-1,1,1.8223438262939453
150,2,1,1,0,1.8439080715179443
151,1,1,1,1,1.8338570594787598
152,2,1,1,0,1.8683381080627441
153,2,1,1,1,1.8817100524902344
154,1,2,1,0,1.8837928771972656
155,2,2,-1,1,1.8821089267730713
156,2,2,-1,1,1.8888089656829834
157,2,1,-1,1,1.8906409740447998
158,2,2,-1,1,1.902116298675537
159,2,2,1,0,1.8827836513519287
160,1,1,1,0,1.815162181854248
