trial,cnd,stimulated_eye,response,trial_times
1,0.3,1,1,0.7015988826751709
2,0.0,1,0,0.40199875831604004
3,0.9,-1,1,1.3013160228729248
4,0.6,1,1,1.002129316329956
5,0.3,1,1,0.7020559310913086
6,1.5,1,0,1.9020607471466064
7,0.3,1,1,0.7019882202148438
8,0.0,-1,0,0.26734209060668945
9,1.2,1,0,1.6021318435668945
10,1.2,-1,1,1.602161169052124
11,0.9,1,0,1.3022539615631104
12,0.9,1,1,1.2474989891052246
13,0.0,1,1,0.401975154876709
14,1.2,-1,0,1.4517560005187988
15,1.2,1,0,1.6020019054412842
16,0.0,1,1,0.40209412574768066
17,0.3,-1,0,0.7019741535186768
18,1.5,-1,0,1.9017257690429688
19,0.0,-1,1,0.4020049571990967
20,0.6,1,0,0.8913969993591309
21,0.0,1,1,0.32950687408447266
22,0.0,-1,1,0.3212299346923828
23,0.0,1,1,0.4023580551147461
24,1.2,1,0,1.6016831398010254
25,1.2,1,0,1.6022601127624512
26,0.0,-1,1,0.40192317962646484
27,0.6,-1,1,1.0011870861053467
28,0.0,1,1,0.4020669460296631
29,0.9,-1,0,1.3020880222320557
30,1.5,-1,0,1.9022011756896973
31,1.2,1,0,1.6020936965942383
32,0.0,-1,1,0.23043203353881836
33,1.2,-1,0,1.4111292362213135
34,0.9,-1,1,1.2047498226165771
35,0.9,-1,0,1.3020899295806885
36,0.3,-1,1,0.5128848552703857
37,1.5,-1,0,1.902191162109375
38,0.9,-1,1,1.1182451248168945
39,1.5,-1,1,1.902143955230713
40,0.3,-1,1,0.7016849517822266
41,0.0,-1,1,0.4020359516143799
42,0.3,1,1,0.5050580501556396
43,1.5,-1,0,1.8097381591796875
44,1.5,1,1,1.7336759567260742
45,0.6,1,1,0.9049100875854492
46,1.2,-1,0,1.512876033782959
47,1.2,-1,0,1.5161139965057373
48,0.9,-1,0,1.3013842105865479
49,0.0,1,1,0.3293929100036621
50,0.6,1,1,0.943795919418335
51,0.6,-1,0,0.9331350326538086
52,0.0,1,1,0.3772752285003662
53,1.2,1,0,1.561033010482788
54,0.6,-1,0,0.9113378524780273
55,0.0,-1,1,0.3234250545501709
56,1.5,1,1,1.8685150146484375
57,0.9,-1,0,1.3020408153533936
58,1.2,1,1,1.6011672019958496
59,0.9,1,0,1.302037000656128
60,1.2,-1,1,1.4544200897216797
61,0.3,1,0,0.7021257877349854
62,0.0,1,1,0.33805394172668457
63,0.6,1,0,0.9630792140960693
64,0.0,-1,1,0.401853084564209
65,1.5,1,0,1.902085781097412
66,0.9,1,0,1.3020179271697998
67,1.5,-1,1,1.878711223602295
68,0.3,1,0,0.670844316482544
69,1.5,1,0,1.9021682739257812
70,0.9,1,0,1.3020870685577393
71,1.5,1,0,1.9021892547607422
72,0.6,-1,0,1.0020229816436768
73,1.5,-1,0,1.902271032333374
74,1.5,-1,0,1.9021732807159424
75,0.6,-1,0,1.001997947692871
76,0.6,1,1,0.9079480171203613
77,1.5,1,0,1.9016330242156982
78,0.0,-1,1,0.4020519256591797
79,0.3,1,1,0.5100462436676025
80,0.3,-1,1,0.6585888862609863
81,0.6,1,1,1.0020182132720947
82,1.5,1,0,1.8209259510040283
83,0.0,-1,1,0.4020192623138428
84,0.0,-1,1,0.40197181701660156
85,0.9,-1,0,1.285297155380249
86,0.9,1,0,1.2337579727172852
87,0.6,-1,0,0.9450829029083252
88,0.0,1,1,0.3834850788116455
89,1.2,-1,0,1.5962331295013428
90,1.2,1,0,1.5525498390197754
91,0.3,-1,0,0.6233079433441162
92,1.2,1,0,1.5454039573669434
93,0.0,-1,1,0.3234841823577881
