trial,cnd,stimulated_eye,response,trial_times
65,1.5,-1,1,1.9020371437072754
66,0.9,-1,1,1.3022730350494385
67,1.2,-1,1,1.5919740200042725
68,0.0,1,1,0.40196871757507324
69,0.0,-1,1,0.3333740234375
70,0.0,-1,1,0.33575916290283203
71,0.0,-1,1,0.2111670970916748
72,1.5,1,0,1.9022212028503418
73,1.5,1,1,1.8218579292297363
74,0.9,-1,1,1.2851200103759766
75,1.2,1,0,1.5122861862182617
76,0.0,1,0,0.37725377082824707
77,0.0,-1,1,0.384829044342041
78,1.5,-1,1,1.816343069076538
79,0.6,-1,1,0.9585962295532227
80,0.3,-1,1,0.6133139133453369
81,1.5,1,0,1.9020209312438965
82,0.6,1,0,0.9266490936279297
83,0.3,-1,1,0.6703870296478271
84,0.6,1,0,0.9443871974945068
85,1.2,1,0,1.5260009765625
86,0.0,1,1,0.3399951457977295
87,1.5,1,0,1.9022941589355469
88,0.0,-1,1,0.3901219367980957
89,0.6,-1,1,0.99139404296875
90,1.5,-1,1,1.834237813949585
91,0.3,-1,1,0.6659660339355469
92,1.5,1,0,1.9021508693695068
93,0.9,1,0,1.2631168365478516
94,0.3,-1,1,0.5946030616760254
95,0.9,-1,0,1.257103681564331
96,0.3,1,0,0.6366631984710693
97,0.0,-1,1,0.3955261707305908
98,0.3,1,0,0.5823569297790527
99,0.0,1,0,0.3140828609466553
100,0.6,1,0,0.9893491268157959
101,0.3,1,0,0.5827779769897461
102,1.2,1,0,1.531101942062378
103,1.5,1,0,1.8746540546417236
104,0.6,-1,1,0.987246036529541
105,0.0,-1,1,0.3342862129211426
106,1.2,1,0,1.4270718097686768
107,1.2,1,0,1.5764458179473877
108,0.9,1,0,1.186182975769043
109,0.0,1,1,0.358123779296875
110,0.3,-1,1,0.6045699119567871
111,1.2,1,0,1.5291340351104736
112,0.3,1,0,0.7020189762115479
113,0.9,1,1,1.1033580303192139
114,1.2,1,0,1.595479965209961
115,0.9,1,0,1.2892658710479736
116,0.9,-1,1,1.2451331615447998
117,1.5,1,0,1.8336830139160156
118,0.0,1,0,0.324246883392334
119,0.3,-1,1,0.6071269512176514
120,0.9,1,0,1.2842438220977783
121,1.5,-1,1,1.8359880447387695
122,0.6,1,0,0.9510622024536133
123,0.6,-1,0,0.9463920593261719
124,1.5,1,0,1.8345239162445068
125,0.6,1,0,0.9876999855041504
126,1.2,1,0,1.4999160766601562
127,0.3,-1,1,0.6729888916015625
128,0.9,1,0,1.295417070388794
129,0.0,-1,1,0.39487171173095703
130,1.2,1,0,1.5132238864898682
131,1.2,-1,1,1.5713238716125488
132,0.3,1,0,0.6394708156585693
133,0.9,1,0,1.2815852165222168
134,1.5,1,0,1.8093280792236328
135,0.9,-1,1,1.239821195602417
136,1.5,1,0,1.816028118133545
137,1.5,-1,1,1.7982780933380127
138,0.9,1,0,1.218703031539917
139,0.3,-1,1,0.665090799331665
140,0.0,-1,1,0.3161482810974121
141,0.6,1,0,0.9495570659637451
142,0.6,1,0,0.9389078617095947
