trial,cnd,stimulated_eye,response,trial_times
173,0.6,-1,1,0.9313280582427979
174,0.6,1,0,1.002072811126709
175,1.5,-1,0,1.9020960330963135
176,1.2,-1,1,1.6018280982971191
177,0.3,-1,1,0.6302452087402344
178,1.5,-1,1,1.7963383197784424
179,1.2,-1,1,1.460221767425537
180,0.6,-1,0,0.9392898082733154
181,1.2,-1,0,1.55232572555542
182,0.6,1,1,0.8778369426727295
183,1.5,1,0,1.9010910987854004
184,1.2,-1,0,1.6022369861602783
185,0.9,1,0,1.1219401359558105
186,0.6,1,1,0.9235749244689941
187,0.6,-1,1,1.0017201900482178
188,0.6,-1,1,1.002155065536499
189,0.9,-1,0,1.3014578819274902
190,1.5,1,0,1.902266025543213
191,0.0,-1,0,0.37127208709716797
192,0.9,-1,0,1.2516300678253174
193,0.3,-1,1,0.6961569786071777
194,0.9,1,0,1.3020949363708496
195,0.3,1,0,0.5833799839019775
196,1.2,1,1,1.4662890434265137
197,1.5,1,0,1.8940818309783936
198,0.9,1,0,1.3020827770233154
199,0.9,1,0,1.3021671772003174
200,1.2,-1,1,1.4163460731506348
201,0.9,-1,0,1.2310500144958496
202,0.9,-1,0,1.3021180629730225
203,0.0,1,0,0.40202879905700684
204,0.0,1,0,0.331005334854126
205,1.5,1,1,1.7765932083129883
206,0.0,-1,1,0.40205907821655273
207,0.6,1,0,0.9047138690948486
208,0.6,1,0,1.0015509128570557
209,1.2,1,0,1.601503849029541
210,0.0,-1,1,0.3742241859436035
211,0.3,-1,0,0.7022740840911865
212,0.3,1,0,0.6773891448974609
213,0.0,1,1,0.29799389839172363
214,1.5,1,0,1.8364570140838623
215,0.9,-1,0,1.1031529903411865
216,0.0,1,0,0.3095879554748535
217,0.6,1,0,0.9328122138977051
218,0.6,1,0,0.8965990543365479
219,1.2,1,0,1.5336391925811768
220,0.3,-1,0,0.6475520133972168
221,0.9,-1,0,1.3018748760223389
222,0.3,1,0,0.7017040252685547
223,1.2,-1,0,1.5200603008270264
224,0.3,-1,1,0.5223879814147949
225,1.5,-1,0,1.9020700454711914
226,1.5,1,0,1.7064440250396729
227,0.9,-1,1,1.3020343780517578
228,0.0,1,0,0.2183849811553955
229,0.3,-1,0,0.7020149230957031
230,0.6,1,0,0.8892951011657715
231,0.3,-1,0,0.6458780765533447
232,0.9,-1,0,1.3022048473358154
233,0.9,1,0,1.3012371063232422
234,1.2,-1,0,1.6020452976226807
235,1.5,1,0,1.9021508693695068
236,0.0,1,0,0.4017207622528076
237,0.6,-1,0,0.8900370597839355
238,0.0,-1,1,0.27507996559143066
239,0.3,-1,1,0.6257262229919434
240,0.3,1,0,0.5056109428405762
