trial,cnd,stimulated_eye,response,trial_times
145,1.2,-1,0,1.602128028869629
146,0.0,-1,0,0.3439610004425049
147,1.2,1,0,1.5969810485839844
148,0.0,-1,0,0.30652904510498047
149,1.5,1,1,1.8496370315551758
150,0.9,1,0,1.3023288249969482
151,0.0,1,1,0.3496100902557373
152,1.2,1,1,1.5285451412200928
153,0.3,-1,0,0.7011110782623291
154,0.9,1,0,1.2500221729278564
155,1.2,-1,0,1.521268367767334
156,0.0,-1,0,0.3238029479980469
157,0.0,-1,0,0.30630922317504883
158,1.2,1,0,1.581563949584961
159,0.6,1,0,0.9955649375915527
160,0.3,1,1,0.6850130558013916
161,0.6,1,1,0.9338040351867676
162,0.9,-1,1,1.3016278743743896
163,1.2,-1,0,1.6020851135253906
164,0.0,-1,0,0.3340921401977539
165,0.9,-1,0,1.2451329231262207
166,1.2,1,1,1.5966441631317139
167,1.2,-1,0,1.5349609851837158
168,0.6,1,1,0.9772589206695557
169,0.3,1,0,0.6176817417144775
170,1.2,-1,0,1.5372209548950195
171,0.3,1,1,0.607537031173706
172,0.9,-1,0,1.2614212036132812
173,1.5,-1,0,1.8709092140197754
174,1.5,-1,0,1.8201158046722412
175,0.0,-1,0,0.3832437992095947
176,0.6,-1,1,0.9177088737487793
177,0.3,1,0,0.6068689823150635
178,1.5,-1,1,1.8658952713012695
179,1.5,1,0,1.9021790027618408
180,0.0,-1,0,0.32856321334838867
181,1.5,1,0,1.8533997535705566
182,0.6,-1,0,0.9755752086639404
183,1.5,-1,0,1.8127830028533936
184,0.0,1,1,0.3388509750366211
185,0.6,1,0,0.9206500053405762
186,0.6,1,1,0.9235520362854004
187,0.0,-1,0,0.31867003440856934
188,1.5,-1,0,1.8845398426055908
189,1.2,1,0,1.520866870880127
190,0.6,1,0,0.9606068134307861
191,1.5,-1,0,1.8363358974456787
192,0.3,-1,1,0.6121609210968018
193,1.2,1,0,1.5667719841003418
194,0.3,1,1,0.6837460994720459
195,1.5,-1,0,1.9020748138427734
196,0.0,-1,0,0.32411789894104004
197,0.6,-1,0,0.9075772762298584
198,0.0,-1,0,0.3680839538574219
199,1.5,-1,1,1.7773551940917969
200,1.2,-1,0,1.477959156036377
201,0.6,1,0,0.9083719253540039
202,0.6,1,0,0.9280130863189697
203,0.9,1,1,1.217538833618164
204,1.2,1,1,1.5876998901367188
205,0.9,-1,0,1.2533490657806396
206,0.0,1,1,0.32921409606933594
207,0.0,-1,0,0.3025798797607422
208,0.9,-1,0,1.2130260467529297
209,1.5,-1,1,1.83951997756958
210,0.9,1,0,1.223595142364502
211,0.6,-1,0,0.970649003982544
212,0.6,-1,0,0.9520840644836426
213,0.6,1,1,0.9844710826873779
214,0.3,-1,0,0.628713846206665
215,0.9,1,1,1.29624605178833
216,1.2,1,0,1.539445161819458
217,1.2,-1,0,1.5621907711029053
218,0.3,1,1,0.6547660827636719
219,0.3,1,1,0.6045608520507812
220,0.9,1,1,1.3020637035369873
221,0.3,-1,1,0.7014782428741455
222,0.0,1,1,0.4020369052886963
223,0.9,-1,0,1.2395589351654053
224,1.2,1,0,1.5411760807037354
225,0.9,1,0,1.2370262145996094
226,1.5,-1,0,1.8962643146514893
227,0.9,1,0,1.2079517841339111
228,0.6,-1,0,0.9123897552490234
229,1.5,-1,0,1.8458619117736816
230,1.5,1,1,1.855607032775879
231,0.0,-1,0,0.40173912048339844
232,1.2,1,1,1.5963199138641357
233,0.3,-1,0,0.6776928901672363
234,0.9,1,1,1.2613940238952637
235,0.3,1,1,0.6051449775695801
236,0.9,-1,0,1.2577381134033203
237,0.9,1,0,1.185110092163086
238,0.3,-1,1,0.6961910724639893
239,1.2,-1,0,1.552778959274292
240,1.2,-1,0,1.6013262271881104
